id,name,city,state,street,zip,country,url,grade_levels,enrollment_size,school_type,student_body
39556,The Overlake School,Redmond,WA,20301 NE 108th St,98053-7499,US,/school-directory/school/39556,"Middle School/Junior High School, High School",501-700,Day,CoEd
39572,The Packer Collegiate Institute,Brooklyn,NY,170 Joralemon St,11201-4396,US,/school-directory/school/39572,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42064,The Paideia School,Atlanta,GA,1509 Ponce de Leon Ave NE,30307-1666,US,/school-directory/school/42064,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42570,The Parish School,Houston,TX,11001 Hammerly Blvd,77043-1913,US,/school-directory/school/42570,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
39592,The Park School,Brookline,MA,171 Goddard Avenue,02445-7412,US,/school-directory/school/39592,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
39588,The Park School of Baltimore,Baltimore,MD,2425 Old Court Rd,21208-3430,US,/school-directory/school/39588,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
39596,The Park School of Buffalo,Buffalo,NY,4625 Harlem Rd,14226-3846,US,/school-directory/school/39596,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
40334,The Pathfinder School,Traverse City,MI,11930 S West Bay Shore Dr,49684-5258,US,/school-directory/school/40334,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40818,The Peak School,Frisco,CO,"40 West Main Street
							P.O. Box 550",80443-0550,US,/school-directory/school/40818,"Middle School/Junior High School, High School, Post-Graduate School",0-100,Day,CoEd
39329,The Peck School,Morristown,NJ,247 South St,07960-6018,US,/school-directory/school/39329,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
42410,The Pegasus School,Huntington Beach,CA,19692 Lexington Ln,92646-3734,US,/school-directory/school/42410,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
40715,The Pennfield School,Portsmouth,RI,"110 Sandy Point Ave, Little Slocum Farm",02871-3512,US,/school-directory/school/40715,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39601,The Pennington School,Pennington,NJ,112 W Delaware Ave,08534-1601,US,/school-directory/school/39601,"Middle School/Junior High School, High School",501-700,Boarding Day Services Available Lunch,CoEd
40047,The Phelps School,Malvern,PA,583 Sugartown Rd,19355-2800,US,/school-directory/school/40047,"Middle School/Junior High School, High School, Post-Graduate School",0-100,Boarding Day,Boys
39583,The Philadelphia School,Philadelphia,PA,2501 Lombard St,19146-1024,US,/school-directory/school/39583,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40181,The Phillips Brooks School,Menlo Park,CA,2245 Avy Ave,94025-6707,US,/school-directory/school/40181,"Pre-School, Elementary/Primary School",301-500,Day,CoEd
41890,The Phoenix School,Salem,MA,"28 Goodhue St., C2														Suite 2",01970-2279,US,/school-directory/school/41890,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
42257,The Piedmont School,High Point,NC,815 Old Mill Rd,27265-9679,US,/school-directory/school/42257,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
40157,The Pike School,Andover,MA,34 Sunset Rock Rd,01810-4827,US,/school-directory/school/40157,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40459,"The Pilot School, Inc.",Wilmington,DE,208 Woodlawn Rd,19803-1301,US,/school-directory/school/40459,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39829,The Pine School,Hobe Sound,FL,12350 SE Federal Hwy,33455-5515,US,/school-directory/school/39829,"Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
41066,The Piney Woods School,Piney Woods,MS,5096 Hwy 49 S,39148-0057,US,/school-directory/school/41066,High School,0-100,Boarding Services Available Lunch,CoEd
40173,The Pingry School,Basking Ridge,NJ,131 Martinsville Road,07920-2709,US,/school-directory/school/40173,"Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
41795,The Pinnacle School,Stamford,CT,201 High Ridge Road,06905,US,/school-directory/school/41795,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
41499,The Post Oak School,Bellaire,TX,4600 Bissonnet St,77401-3099,US,/school-directory/school/41499,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
39638,The Potomac School,Mc Lean,VA,1301 Potomac School Rd,22101-2350,US,/school-directory/school/39638,"Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42817,The Presentation School,Sonoma,CA,20872 Broadway,95476,US,/school-directory/school/42817,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
42761,The Primary Day School,Bethesda,MD,7300 River Rd,20817-4698,US,/school-directory/school/42761,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
39667,The Providence Country Day School,East Providence,RI,660 Waterman Ave,02914-1714,US,/school-directory/school/39667,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
41703,The Quad Preparatory School,New York,NY,25 Pine St Fl 4,10005-1001,US,/school-directory/school/41703,"Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
42221,The Quaker School At Horsham,Horsham,PA,250 Meetinghouse Rd,19044-2123,US,/school-directory/school/42221,"Elementary/Primary School, Middle School/Junior High School, High School, Post-Graduate School",0-100,Day,CoEd
43307,The Rainard School,Houston,TX,11059 Timberline Rd,77043-3829,US,/school-directory/school/43307,,0-100,Day,CoEd
42383,"The Raleigh School, Inc.",Raleigh,NC,1141 Raleigh School Dr,27607-3986,US,/school-directory/school/42383,"Pre-School, Elementary/Primary School",301-500,Day,CoEd
41892,The Rashi School,Dedham,MA,8000 Great Meadow Road,02026-4091,US,/school-directory/school/41892,"Pre-School, Elementary/Primary School",201-300,Day,CoEd
42493,The Red Oaks School,Morristown,NJ,21 Cutler St,07960-2958,US,/school-directory/school/42493,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
43057,The Regis School of the Sacred Heart,Houston,TX,7330 Westview Dr,77055-5122,US,/school-directory/school/43057,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,Boys
42577,The Rhoades School,Encinitas,CA,141 S Rancho Santa Fe Rd,92024-4349,US,/school-directory/school/42577,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
43310,The River School,Washington,DC,4880 Macarthur Blvd NW,20007-1557,US,/school-directory/school/43310,"Pre-School, Elementary/Primary School",201-300,Day,CoEd
42360,The Riverbend School,Natick,MA,39 Eliot St,01760-6040,US,/school-directory/school/42360,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39343,The Rivers School,Weston,MA,333 Winter St,02493-1040,US,/school-directory/school/39343,"Middle School/Junior High School, High School",501-700,Day,CoEd
41041,The Riviera Ridge School,Santa Barbara,CA,2130 Mission Ridge Rd,93103-1751,US,/school-directory/school/41041,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
39712,The Roeper School,Bloomfield Hills,MI,41190 Woodward Ave,48304-5020,US,/school-directory/school/39712,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
39731,The Roxbury Latin School,West Roxbury,MA,101 Saint Theresa Ave,02132-3496,US,/school-directory/school/39731,"Middle School/Junior High School, High School",301-500,Day Services Available Lunch,Boys
39745,The Rumson Country Day School,Rumson,NJ,35 Bellevue Ave,07760-1225,US,/school-directory/school/39745,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
41894,The Sage School,Foxboro,MA,171 Mechanic St,02035-1580,US,/school-directory/school/41894,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
43540,The Sage School of Dallas,Dallas,TX,14340 Proton Rd,75244,US,/school-directory/school/43540,"Middle School/Junior High School, High School",0-100,Day,CoEd
41944,The Saklan School,Moraga,CA,1678 School St,94556-1119,US,/school-directory/school/41944,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39872,The Salisbury School,Salisbury,MD,6279 Hobbs Rd,21804-1417,US,/school-directory/school/39872,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
41950,The San Francisco School,San Francisco,CA,300 Gaven St,94134-1113,US,/school-directory/school/41950,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
42562,The Schenck School,Atlanta,GA,282 Mt Paran Rd NW,30327-4698,US,/school-directory/school/42562,Elementary/Primary School,201-300,Day,CoEd
43120,The School At Columbia University,New York,NY,556 W 110th St,10025-2075,US,/school-directory/school/43120,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40390,The School for Ethics and Global Leadership,Washington,DC,1528 18th St NW,20036,US,/school-directory/school/40390,,101-200,Boarding,CoEd
42187,The School in Rose Valley,Rose Valley,PA,20 School Lane,19063-4299,US,/school-directory/school/42187,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
42861,The Selwyn School,Argyle,TX,2270 Copper Canyon Rd,76226-9748,US,/school-directory/school/42861,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
39809,The Seven Hills School,Cincinnati,OH,5400 Red Bank Rd,45227-1198,US,/school-directory/school/39809,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42399,The Seven Hills School,Walnut Creek,CA,975 N San Carlos Dr,94598-2256,US,/school-directory/school/42399,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40426,The Sharon Academy,Sharon,VT,205 Academy Drive,05065-0207,US,/school-directory/school/40426,"Middle School/Junior High School, High School",101-200,"Day Services Available Lunch, Transportation",CoEd
39836,The Shipley School,Bryn Mawr,PA,814 Yarrow St,19010-3525,US,/school-directory/school/39836,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
43312,The Siena School,Silver Spring,MD,1300 Forest Glen Rd,20901-2107,US,/school-directory/school/43312,"Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
42892,The Southport School,Southport,CT,214 Main Street,06890-1325,US,/school-directory/school/42892,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39874,The Spence School,New York,NY,22 E 91st Street,10128-0657,US,/school-directory/school/39874,"Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,Girls
40366,The Speyer Legacy School,New York,NY,925 9th Ave,10019-1109,US,/school-directory/school/40366,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40608,The Spring Hill School,Petaluma,CA,825A Middlefield Dr,94952-5224,US,/school-directory/school/40608,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
42110,The St. Michael School of Clayton,Clayton,MO,6345 Wydown Blvd,63105-2292,US,/school-directory/school/42110,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
39812,The St. Paul's Schools,Brooklandville,MD,11152 Falls Rd,21022-8100,US,/school-directory/school/39812,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39883,The Stanley Clark School,South Bend,IN,3123 Miami Street,46614-2098,US,/school-directory/school/39883,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40990,The Steward School,Richmond,VA,11600 Gayton Rd,23238-3482,US,/school-directory/school/40990,"Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
44400,The Stone Independent School,Lancaster,PA,480 New Holland Ave Ste 7101,17602-2291,US,/school-directory/school/44400,,101-200,,CoEd
39894,The Stony Brook School,Stony Brook,NY,1 Chapman Parkway,11790-1799,US,/school-directory/school/39894,"Middle School/Junior High School, High School",301-500,Boarding Day,CoEd
39900,The Storm King School,Cornwall On Hudson,NY,314 Mountain Rd,12520-1839,US,/school-directory/school/39900,"Middle School/Junior High School, High School, Post-Graduate School",101-200,Boarding Day,CoEd
44669,The Studio School,New York,NY,117 West 95th Street,10025-6635,US,/school-directory/school/44669,"Pre-School, Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
42117,The Summit Country Day School,Cincinnati,OH,2161 Grandin Rd,45208-3300,US,/school-directory/school/42117,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
40303,The Summit Preparatory School of Southwest Missouri,Springfield,MO,202 E. Walnut Lawn St,65807-8650,US,/school-directory/school/40303,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
42124,The Summit School,Edgewater,MD,664 Central Ave E,21037-3429,US,/school-directory/school/42124,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39917,The Taft School,Watertown,CT,110 Woodbury Rd,06795-2100,US,/school-directory/school/39917,High School,501-700,Boarding Day,CoEd
39921,The Tatnall School,Wilmington,DE,1501 Barley Mill Rd,19807-2299,US,/school-directory/school/39921,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
39927,The Thacher School,Ojai,CA,5025 Thacher Rd,93023-9001,US,/school-directory/school/39927,High School,201-300,"Boarding Day Services Available Lunch, Transportation",CoEd
40002,The Town School,New York,NY,540 E 76th St,10021-3197,US,/school-directory/school/40002,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
